gene_id,s_dmso,s_drb_1,s_flavopiridol_2,s_triptolide_3
AALF013928,25,54,30,33
AALF013929,0,0,0,0
AALF013930,13,31,24,16
AALF013931,1,3,2,1
AALF013932,102,84,62,83
AALF013933,37,17,12,18
AALF013934,2,1,1,1
AALF013936,0,0,0,0
AALF013937,0,0,0,0
AALF013938,37,22,12,22
AALF013939,0,0,0,0
AALF013940,3,1,4,1
AALF013941,5,3,6,2
AALF013942,82,10,17,5
AALF013953,11,6,3,1
AALF013954,31,3,1,4
AALF013956,89,177,98,164
AALF013957,0,0,0,0
AALF013958,0,3,2,0
AALF013959,71,128,65,121
AALF013960,428,351,249,331
AALF013961,2,0,2,0
AALF013963,15,7,1,4
AALF013964,51,10,14,10
AALF013965,295,154,103,50
AALF013966,17,12,3,0
AALF013967,0,0,0,0
AALF013970,0,0,0,0
AALF013973,799,582,448,530
AALF013974,162,84,48,71
AALF013975,0,0,0,0
AALF013976,1,0,0,0
AALF013977,3,0,3,1
AALF013978,5,0,1,0
AALF013979,39,11,3,1
AALF013980,47,19,3,12
AALF013981,68,33,24,36
AALF013982,0,0,0,0
AALF013983,35,12,14,5
AALF013984,46,20,9,5
AALF013985,205,164,128,150
AALF013986,0,0,0,1
AALF013987,0,0,0,0
AALF013988,0,0,0,0
AALF013989,545,52,43,94
AALF013994,0,0,0,0
AALF013995,77,5,8,8
AALF013996,11,8,4,0
AALF013997,0,0,0,0
AALF013998,68,12,8,13
AALF013999,104,14,4,0
AALF014000,0,1,0,0
AALF014001,140,97,79,115
AALF014004,101,34,16,13
AALF014005,0,0,0,0
AALF014006,0,0,0,0
AALF014008,0,0,0,0
AALF014010,37,5,0,3
AALF014011,0,0,0,0
AALF014022,25,5,9,8
AALF014023,48,49,24,49
AALF014024,53,34,20,36
AALF014025,0,2,0,2
AALF014026,25,16,12,10
AALF014027,33,13,17,4
AALF014028,224,204,160,170
AALF014029,0,0,0,0
AALF014030,0,0,0,0
AALF014031,0,0,0,0
AALF014032,0,4,1,3
AALF014033,473,349,244,254
AALF014034,0,0,0,0
AALF014035,96,52,28,24
AALF014036,71,71,72,66
AALF014037,221,152,95,79
AALF014038,3,0,0,0
AALF014039,19,62,49,3
AALF014040,48,17,8,7
AALF014041,44,4,4,6
AALF014042,0,0,0,0
AALF014043,3,3,3,0
AALF014044,28,3,0,0
AALF014045,0,0,0,2
AALF014046,0,0,0,0
AALF014047,55,16,9,15
AALF014048,493,452,315,145
AALF014049,212,141,126,115
AALF014050,28,18,23,1
AALF014051,2382,3448,2380,3227
AALF014052,0,0,0,0
AALF014058,121,79,84,88
AALF014059,452,596,406,530
AALF014060,42,27,10,1
AALF014061,1117,523,403,501
AALF014062,236,192,90,138
AALF014063,9,3,6,0
AALF014064,0,0,0,0
AALF014065,1,8,2,4
AALF014067,0,0,0,0
AALF014070,0,0,0,0
AALF014071,0,0,0,0
AALF014072,0,0,0,0
AALF014073,0,0,0,0
AALF014074,0,0,0,0
AALF014075,0,0,0,0
AALF014077,0,0,0,0
AALF014080,0,0,0,0
AALF014081,0,0,0,0
AALF014086,2,0,2,0
AALF014087,0,0,0,0
AALF014088,793,775,529,645
AALF014089,6,6,5,3
AALF014094,15,1,12,6
AALF014095,2,0,0,0
AALF014096,1,0,0,0
AALF014097,6,1,0,0
AALF014098,4,3,0,2
AALF014099,3,0,1,0
AALF014100,1,0,2,4
AALF014101,1,0,2,0
AALF014102,4,4,1,1
AALF014103,0,0,0,0
AALF014104,0,0,0,0
AALF014106,7,22,18,21
AALF014107,4,1,0,3
AALF014110,0,0,0,0
AALF014111,36,49,37,23
AALF014112,173,68,43,21
AALF014114,41,18,14,4
AALF014115,16,1,0,5
AALF014116,27,25,15,26
AALF014117,38,4,3,2
AALF014118,156,203,162,141
AALF014119,2,1,0,2
AALF014120,8,1,1,3
AALF014121,1532,1632,688,287
AALF014124,0,0,0,0
AALF014125,83,25,15,25
AALF014126,0,0,0,0
AALF014130,7,10,0,0
AALF014131,0,0,0,0
AALF014142,3,3,0,4
AALF014143,0,0,0,0
AALF014144,0,0,0,0
AALF014145,2,0,0,0
AALF014146,253,52,43,82
AALF014147,1354,1023,732,761
AALF014148,1088,419,337,274
AALF014149,83,57,50,61
AALF014151,0,0,0,0
AALF014152,9,6,1,0
AALF014153,10,4,1,6
AALF014154,0,0,0,0
AALF014156,54,136,62,94
AALF014157,61,70,45,66
AALF014158,0,0,0,0
AALF014159,22,11,7,4
AALF014161,6,0,1,3
AALF014162,4,0,1,0
AALF014163,22,0,0,0
AALF014165,52,34,29,24
AALF014166,12,1,0,2
AALF014167,49,17,10,12
AALF014168,12,8,12,0
AALF014169,2,1,0,0
AALF014170,146,21,23,27
AALF014171,703,888,624,904
AALF014172,142,74,60,54
AALF014174,5,17,5,2
AALF014175,0,0,0,0
AALF014176,0,0,0,0
AALF014177,0,0,0,0
AALF014178,0,0,0,0
AALF014179,0,0,0,0
AALF014180,0,0,0,0
AALF014181,0,0,0,0
AALF014182,0,0,0,3
AALF014183,17,4,0,0
AALF014184,0,0,2,2
AALF014185,0,3,0,3
AALF014186,20,3,5,0
AALF014187,140,201,105,132
AALF014188,0,0,0,1
AALF014189,151,59,50,63
AALF014191,0,0,0,2
AALF014192,0,8,0,0
AALF014193,4,2,0,2
AALF014200,0,0,0,0
AALF014201,36,11,0,0
AALF014202,45,11,15,4
AALF014203,0,0,0,0
AALF014205,1,0,0,0
AALF014206,0,0,0,0
AALF014207,0,0,0,0
AALF014208,0,0,0,0
AALF014209,0,0,0,2
AALF014210,12,17,15,5
AALF014211,105,92,44,26
AALF014212,23,4,0,4
AALF014213,4,0,1,0
AALF014214,119,52,73,33
AALF014217,25,44,51,8
AALF014218,1063,1482,1050,1264
AALF014219,4,2,8,1
AALF014220,82,26,25,14
AALF014222,25,11,19,0
AALF014223,238,183,95,19
AALF014224,2264,1643,1855,1664
AALF014225,3,6,1,11
AALF014226,121,32,56,25
AALF014227,72,35,20,49
AALF014228,180,299,148,248
AALF014229,32,7,7,4
AALF014230,72,62,25,55
AALF014231,8,9,5,8
AALF014232,51,10,3,0
AALF014233,0,0,0,0
AALF014234,0,0,0,0
AALF014235,0,0,0,0
AALF014236,0,0,0,0
AALF014237,0,0,0,0
AALF014238,0,0,0,0
AALF014239,0,0,0,0
AALF014240,0,0,0,1
AALF014241,60,5,11,7
AALF014242,0,0,0,0
AALF014243,0,0,0,0
AALF014244,0,0,0,0
AALF014245,0,0,0,0
AALF014246,0,0,0,0
AALF014247,2,0,0,0
AALF014248,3,0,0,0
AALF014249,12,5,1,1
AALF014250,7,2,0,0
AALF014251,15,0,1,0
AALF014252,8,0,2,1
AALF014253,9,3,3,0
AALF014254,18,4,1,3
AALF014255,1,2,0,1
AALF014256,0,0,0,0
AALF014257,0,0,0,0
AALF014258,3,72,33,1
AALF014259,20,7,8,4
AALF014260,1,1,2,0
AALF014263,0,0,0,0
AALF014265,0,0,0,0
AALF014266,0,0,0,0
AALF014268,0,0,0,0
AALF014269,16,12,7,17
AALF014270,290,205,190,290
AALF014271,65,10,7,8
AALF014272,0,0,0,1
AALF014273,0,0,0,0
AALF014276,3,0,0,0
AALF014277,129,79,42,13
AALF014278,401,165,164,224
AALF014279,30,11,2,4
AALF014280,15,25,7,13
AALF014281,93,32,23,30
AALF014282,25,14,7,0
AALF014283,12,8,2,2
AALF014284,10,2,0,0
AALF014285,0,0,0,0
AALF014286,27,33,20,14
AALF014287,238,232,177,199
AALF014288,1,0,1,0
AALF014289,52,53,35,48
AALF014290,27,4,9,6
AALF014291,1042,1113,945,929
AALF014293,0,0,0,0
AALF014294,0,3,1,0
AALF014295,0,0,0,0
AALF014296,0,0,0,0
AALF014297,0,0,0,0
AALF014299,14,16,3,2
AALF014300,5,1,0,0
AALF014301,43,24,20,12
AALF014302,71,90,74,85
AALF014303,1,0,0,1
AALF014313,0,0,0,0
AALF014315,1,0,0,0
AALF014316,103,116,86,112
AALF014317,0,1,0,2
AALF014318,95,157,96,140
AALF014319,1,2,0,0
AALF014320,25,40,32,42
AALF014321,16,10,4,0
AALF014322,391,482,323,480
AALF014323,199,98,57,99
AALF014324,9,2,2,0
AALF014325,138,135,104,114
AALF014326,200,87,54,43
AALF014327,0,0,0,0
AALF014328,0,0,0,0
AALF014329,32,14,6,0
AALF014330,52,68,40,28
AALF014331,13,2,9,2
AALF014333,7,5,3,5
AALF014334,0,0,0,0
AALF014335,324,212,174,164
AALF014336,33,17,8,8
AALF014337,273,162,75,115
AALF014338,0,0,0,0
AALF014339,78,13,30,7
AALF014340,7,6,8,8
AALF014341,0,0,1,1
AALF014342,9,14,15,17
AALF014346,14,0,0,8
AALF014347,20,3,6,4
AALF014348,0,0,0,0
AALF014350,236,258,193,153
AALF014351,419,536,318,258
AALF014352,32,16,14,11
AALF014357,0,0,0,0
AALF014358,0,0,0,0
AALF014360,0,0,0,0
AALF014362,0,0,0,0
AALF014364,0,0,0,0
AALF014365,0,0,0,0
AALF014367,24,14,25,11
AALF014368,1,5,1,2
AALF014369,2,0,0,0
AALF014370,34,33,19,20
AALF014371,13,8,7,2
AALF014372,0,0,0,0
AALF014374,279,182,140,131
AALF014375,7,0,1,0
AALF014376,0,0,0,0
AALF014387,0,0,0,0
AALF014388,0,1,0,0
AALF014389,0,0,0,0
AALF014390,194,353,235,329
AALF014391,1,0,0,0
AALF014392,0,0,0,0
AALF014393,40,31,33,26
AALF014394,76,44,26,9
AALF014395,0,0,0,0
AALF014396,52,12,18,11
AALF014397,21,2,2,1
AALF014398,1,0,0,0
AALF014399,117,164,89,138
AALF014400,1,11,7,20
AALF014403,69,76,44,24
AALF014404,21,3,6,0
AALF014405,45,8,13,13
AALF014406,953,1210,793,1063
AALF014407,126,54,27,12
AALF014408,314,482,328,389
AALF014409,3,7,0,1
AALF014410,4,2,5,6
AALF014411,0,0,0,0
AALF014412,37,6,3,8
AALF014413,0,0,0,0
AALF014414,0,0,0,0
AALF014415,0,0,0,0
AALF014417,220,177,150,207
AALF014418,2,0,0,0
AALF014419,402,422,287,339
AALF014425,36,5,18,22
AALF014429,334,193,115,67
AALF014430,0,0,0,0
AALF014431,0,0,0,0
AALF014432,0,0,0,0
AALF014434,0,0,0,0
AALF014435,0,0,0,0
AALF014436,0,0,0,0
AALF014437,1,0,0,1
AALF014438,5,9,5,2
AALF014440,0,0,0,0
AALF014441,0,0,0,0
AALF014444,5,0,0,0
AALF014445,82,42,30,12
AALF014446,64,17,5,4
AALF014447,0,0,0,0
AALF014448,1,1,1,1
AALF014449,297,153,110,141
AALF014450,56,54,27,71
AALF014451,0,0,0,0
AALF014452,0,0,0,0
AALF014453,0,0,0,0
AALF014454,0,0,0,0
AALF014455,0,0,0,0
AALF014456,0,0,0,0
AALF014457,0,0,0,0
AALF014460,7,7,6,9
AALF014461,18,0,0,1
AALF014466,5,7,2,3
AALF014467,0,0,0,0
AALF014468,0,0,0,0
AALF014469,0,0,0,0
AALF014471,0,0,0,0
AALF014472,0,0,0,0
AALF014478,41,147,201,14
AALF014479,10,37,43,5
AALF014481,25,54,46,4
AALF014482,0,0,0,0
AALF014494,1,0,0,0
AALF014495,16,14,13,1
AALF014496,2,1,0,0
AALF014497,0,0,0,0
AALF014498,0,0,0,0
AALF014499,0,0,0,0
AALF014500,65,25,17,14
AALF014501,83,114,80,68
AALF014502,1356,901,653,722
AALF014503,0,0,0,0
AALF014505,0,0,0,1
AALF014506,28,17,13,12
AALF014507,71,32,18,6
AALF014508,8,2,4,2
AALF014509,38,33,14,7
AALF014510,0,0,0,1
AALF014512,79,77,53,92
AALF014513,79,135,109,144
AALF014514,0,0,0,0
AALF014515,88,44,22,25
AALF014517,17,4,3,16
AALF014522,3,1,0,4
AALF014523,0,0,0,0
AALF014524,42,23,12,21
AALF014525,0,0,0,0
AALF014526,72,11,40,61
AALF014528,18,18,22,24
AALF014529,13,6,9,13
AALF014530,72,31,33,16
AALF014531,9010,13167,9594,12116
AALF014532,146,86,68,99
AALF014533,14,2,0,1
AALF014535,439,280,187,195
AALF014536,4,13,7,0
AALF014537,65,110,116,65
AALF014544,0,0,0,0
AALF014545,0,0,0,1
AALF014546,0,0,0,0
AALF014547,31,33,28,23
AALF014548,16,8,14,1
AALF014549,63,14,14,5
AALF014550,167,72,47,9
AALF014551,19,7,2,7
AALF014552,46,22,26,12
AALF014553,782,636,461,633
AALF014554,23,4,10,8
AALF014555,0,0,0,0
AALF014556,88,59,47,23
AALF014557,0,0,0,0
AALF014558,3,0,2,0
AALF014559,86,28,15,8
AALF014561,0,0,1,0
AALF014570,0,0,0,0
AALF014571,0,0,0,0
AALF014572,484,270,194,336
AALF014573,858,870,535,782
AALF014574,0,0,0,0
AALF014580,0,0,0,0
AALF014584,0,0,0,0
AALF014585,0,0,0,0
AALF014586,5,0,6,0
AALF014587,10,6,2,7
AALF014588,0,0,0,0
AALF014592,0,0,0,0
AALF014595,6,3,1,0
AALF014596,2,0,0,0
AALF014597,0,0,0,0
AALF014598,10,0,0,6
AALF014600,2,1,1,8
AALF014601,0,0,0,0
AALF014602,0,0,0,0
AALF014603,0,0,0,0
AALF014604,0,0,0,0
AALF014605,0,0,0,0
AALF014607,0,0,0,0
AALF014609,0,0,0,0
AALF014610,27,11,7,14
AALF014612,0,0,0,0
AALF014622,0,0,0,0
AALF014626,2,0,0,0
AALF014627,0,0,0,0
AALF014628,0,0,0,0
AALF014629,1,1,0,1
AALF014630,329,112,53,54
AALF014631,165,88,42,28
AALF014632,1124,1537,1060,1299
AALF014634,0,0,0,0
AALF014635,0,0,0,0
AALF014636,0,0,0,0
AALF014640,1,1,0,0
AALF014641,0,0,0,0
AALF014642,218,145,112,250
AALF014643,21,24,31,30
AALF014644,0,0,0,0
AALF014645,0,0,2,0
AALF014648,0,0,0,0
AALF014649,0,0,0,0
AALF014650,0,0,0,1
AALF014651,0,0,0,0
AALF014652,0,0,0,0
AALF014653,0,0,0,0
AALF014654,2,2,2,1
AALF014655,63,30,12,23
AALF014656,0,0,0,3
AALF014657,0,0,0,0
AALF014664,0,0,1,2
AALF014665,0,0,0,0
AALF014667,161,129,56,28
AALF014670,0,4,0,1
AALF014671,0,1,0,0
AALF014672,0,0,0,0
AALF014673,0,0,0,0
AALF014674,5,0,1,2
AALF014675,11,7,2,0
AALF014676,1,0,0,0
AALF014684,351,196,126,166
AALF014685,8,10,24,29
AALF014686,0,0,0,0
AALF014688,0,0,0,0
AALF014689,81,35,6,18
AALF014690,129,89,46,34
AALF014691,0,0,0,0
AALF014692,14,4,1,7
AALF014693,85,103,78,101
AALF014694,12,11,5,13
AALF014696,0,0,0,0
AALF014697,5,0,2,2
AALF014698,0,4,0,0
AALF014699,0,0,0,0
AALF014700,0,0,0,0
AALF014701,1,4,1,14
AALF014702,0,0,0,0
AALF014703,4,0,2,5
AALF014704,78,109,124,142
AALF014705,2,0,0,0
AALF014708,0,0,0,0
AALF014709,9,3,0,1
AALF014710,0,0,0,0
AALF014712,2,4,3,6
AALF014714,1,1,1,0
AALF014715,123,69,74,54
AALF014716,46,19,10,1
AALF014717,2,1,0,3
AALF014718,12,0,5,0
AALF014719,0,0,0,1
AALF014720,0,0,0,0
AALF014722,11,2,1,0
AALF014724,0,0,0,0
AALF014725,7,1,3,5
AALF014726,72,20,14,15
AALF014727,112,24,13,14
AALF014728,323,430,327,426
AALF014729,154,31,31,33
AALF014730,691,516,383,558
AALF014731,236,212,141,49
AALF014733,0,0,0,0
AALF014734,24,0,1,0
AALF014735,0,0,0,0
AALF014736,15,4,5,4
AALF014737,4,1,3,3
AALF014739,0,0,0,0
AALF014740,0,0,0,0
AALF014741,1,1,1,1
AALF014742,0,0,0,0
AALF014743,0,1,0,2
AALF014744,0,0,1,3
AALF014745,0,0,0,0
AALF014746,8,1,3,11
AALF014747,2,0,0,2
AALF014748,6,1,2,14
AALF014749,0,0,0,0
AALF014750,0,0,0,0
AALF014751,0,0,0,1
AALF014752,4,0,0,5
AALF014753,3,1,2,3
AALF014755,0,0,0,0
AALF014756,125,54,29,21
AALF014757,59,6,4,5
AALF014759,10,2,1,0
AALF014760,668,534,440,426
AALF014761,6,4,0,4
AALF014762,2,1,1,3
AALF014763,0,0,0,0
AALF014764,0,0,0,0
AALF014765,9,6,2,2
AALF014766,5,2,0,4
AALF014767,14,7,3,2
AALF014768,0,0,0,0
AALF014769,149,48,31,26
AALF014770,18,13,9,7
AALF014771,191,94,81,118
AALF014772,120,137,93,126
AALF014773,0,1,0,0
AALF014774,253,145,129,142
AALF014775,0,0,0,0
AALF014779,163,155,104,41
AALF014780,92,0,2,1
AALF014782,0,0,0,0
AALF014783,0,0,0,0
AALF014784,78,25,23,9
AALF014785,0,0,0,0
AALF014786,1500,1682,1208,1325
AALF014787,87,29,53,38
AALF014788,0,0,0,0
AALF014789,0,4,4,5
AALF014790,36,13,6,4
AALF014791,0,0,0,0
AALF014792,0,6,3,1
AALF014793,38,36,23,41
AALF014796,0,0,0,1
AALF014797,0,0,0,0
AALF014801,0,0,0,0
AALF014802,0,0,0,0
AALF014803,0,0,0,1
AALF014804,0,0,0,0
AALF014805,13,6,6,16
AALF014806,8,3,7,10
AALF014816,2,24,6,16
AALF014817,3,0,5,7
AALF014818,9,2,3,0
AALF014819,65,37,19,22
AALF014820,0,0,0,0
AALF014821,249,166,137,157
AALF014822,12,11,6,7
AALF014823,269,302,205,264
AALF014824,97,67,25,66
AALF014825,82,36,26,11
AALF014826,269,83,88,126
AALF014829,0,0,0,0
AALF014830,0,1,0,0
AALF014831,0,0,0,0
AALF014835,81,52,44,9
AALF014836,18,4,4,0
AALF014837,68,12,7,21
AALF014838,31,5,7,3
AALF014839,81,31,12,29
AALF014840,141,59,47,4
AALF014841,0,0,6,0
AALF014842,1656,532,574,642
AALF014843,13,31,26,6
AALF014844,0,0,0,0
AALF014845,46,15,10,3
AALF014846,22,2,3,9
AALF014847,94,10,5,4
AALF014848,0,0,0,0
AALF014849,0,0,0,0
AALF014850,47,15,11,8
AALF014851,155,244,173,57
AALF014852,114,79,35,50
AALF014853,0,0,0,0
AALF014854,13,19,17,11
AALF014855,0,1,0,0
AALF014856,0,0,0,0
AALF014857,222,375,353,428
AALF014858,123,230,128,208
AALF014859,8,10,5,2
AALF014862,9,3,3,2
AALF014863,8,5,1,0
AALF014864,7,3,2,1
AALF014865,4,0,1,0
AALF014866,22,7,5,3
AALF014867,5,0,1,0
AALF014868,9,1,0,0
AALF014869,25,1,2,0
AALF014870,25,11,0,1
AALF014871,1,0,0,1
AALF014872,3,0,0,0
AALF014873,10,9,7,3
AALF014874,0,0,0,1
AALF014875,0,0,0,0
AALF014885,1,3,3,10
AALF014886,119,29,13,3
AALF014887,28,20,10,9
AALF014888,22,4,1,2
AALF014889,11,3,4,7
AALF014890,0,0,0,1
AALF014891,11,3,4,6
AALF014893,41,61,28,67
AALF014894,95,212,113,183
AALF014895,18,6,4,4
AALF014896,21,18,21,10
AALF014898,0,0,0,0
AALF014904,39,15,3,0
AALF014905,32,38,11,7
AALF014906,0,0,0,0
AALF014907,241,331,213,319
AALF014908,0,0,0,0
AALF014909,0,0,0,0
AALF014910,0,0,0,0
AALF014911,0,0,0,0
AALF014912,28,20,20,3
AALF014913,393,487,318,455
AALF014914,57,7,5,28
AALF014915,0,0,0,0
AALF014916,0,0,0,0
AALF014918,73,128,52,51
AALF014925,0,0,0,0
AALF014927,0,0,0,0
AALF014928,13,7,6,1
AALF014930,0,0,3,0
AALF014931,0,0,3,2
AALF014933,8,1,9,1
AALF014935,0,0,0,0
AALF014936,0,0,0,0
AALF014937,442,187,108,48
AALF014938,28,66,35,36
AALF014940,80,45,40,54
AALF014941,0,0,0,0
AALF014942,90,30,38,56
AALF014943,610,395,234,242
AALF014944,80,29,29,29
AALF014945,22,26,18,33
AALF014946,29,17,13,18
AALF014947,11,1,2,0
AALF014948,97,73,69,58
AALF014949,4743,2619,2596,3294
AALF014950,0,0,0,0
AALF014951,0,0,0,0
AALF014952,0,0,0,0
AALF014953,0,0,0,0
AALF014954,38,33,15,33
AALF014955,283,242,154,216
AALF014956,3,8,6,3
AALF014959,0,0,0,0
AALF014961,0,0,0,4
AALF014963,0,1,0,0
AALF014964,0,0,0,0
AALF014966,0,0,0,0
AALF014967,33,8,3,7
AALF014968,3,0,1,0
AALF014969,115,91,47,16
AALF014970,0,0,0,0
AALF014972,171,114,77,98
AALF014974,0,0,0,0
AALF014975,0,0,0,0
AALF014976,0,0,0,0
AALF014977,0,0,0,0
AALF014982,333,218,125,143
AALF014983,45,42,23,27
AALF014984,95,33,25,17
AALF014985,105,54,42,69
AALF014986,66,9,1,9
AALF014987,6,1,0,0
AALF014988,0,0,0,0
AALF014989,7,5,1,3
AALF014990,0,0,0,0
AALF014991,0,0,0,0
AALF014992,0,0,0,0
AALF014993,0,0,0,0
AALF014994,0,0,0,1
AALF014996,2,1,1,0
AALF014997,0,0,0,0
AALF014998,167,86,66,107
AALF014999,625,213,98,155
AALF015000,82,23,22,18
AALF015001,69,50,41,43
AALF015002,0,0,0,0
AALF015003,0,0,0,0
AALF015004,0,0,3,0
AALF015005,12,7,8,2
AALF015006,0,0,0,0
AALF015007,3,5,1,6
AALF015010,711,697,420,583
AALF015013,0,0,0,0
AALF015014,0,0,0,0
AALF015015,1,1,1,0
AALF015016,88,118,105,42
AALF015017,3,4,5,1
AALF015018,0,4,0,0
AALF015019,9,31,9,18
AALF015022,35,13,19,15
AALF015023,0,0,0,0
AALF015024,0,1,0,0
AALF015025,107,73,56,75
AALF015026,0,0,0,0
AALF015027,0,0,0,0
AALF015028,0,0,0,0
AALF015029,0,0,0,0
AALF015031,0,0,0,0
AALF015033,2033,1403,928,1286
AALF015034,5,5,0,0
AALF015035,0,0,0,0
AALF015037,46,56,41,39
AALF015038,1,1,2,1
AALF015039,36,4,4,17
AALF015041,47,45,46,1
AALF015042,47,28,17,32
AALF015043,0,0,0,5
AALF015044,0,0,0,0
AALF015045,0,0,0,0
AALF015046,0,0,0,1
AALF015047,448,418,286,400
AALF015048,132,127,131,105
AALF015049,0,0,0,0
AALF015050,0,1,0,0
AALF015051,0,0,0,0
AALF015052,0,0,0,0
AALF015053,0,0,0,0
AALF015054,0,0,0,0
AALF015055,0,0,0,0
AALF015056,0,0,0,0
AALF015057,0,0,0,0
AALF015058,0,0,0,0
AALF015059,0,0,0,0
AALF015060,186,54,51,41
AALF015062,0,0,0,0
AALF015063,1,1,2,0
AALF015064,2,2,0,0
AALF015065,0,0,0,0
AALF015068,25,19,9,14
AALF015071,0,0,1,0
AALF015072,110,58,44,34
AALF015077,975,206,152,77
AALF015078,121,79,94,93
AALF015079,4,4,3,7
AALF015082,0,0,0,0
AALF015083,37,11,4,6
AALF015084,170,164,109,115
AALF015085,0,1,3,0
AALF015086,69,31,23,40
AALF015087,667,498,421,492
AALF015088,118,78,40,29
AALF015089,1,0,0,1
AALF015090,0,0,0,0
AALF015092,0,1,3,4
AALF015094,0,0,0,0
AALF015095,0,0,1,0
AALF015096,42,35,19,4
AALF015097,42,44,21,11
AALF015099,68,43,27,30
AALF015100,2,0,1,5
AALF015109,0,0,0,0
AALF015110,0,0,0,0
AALF015111,0,0,0,0
AALF015112,0,0,0,0
AALF015113,0,0,0,0
AALF015114,0,0,0,0
AALF015115,0,0,0,0
AALF015116,0,0,0,0
AALF015117,0,0,0,0
AALF015118,0,0,0,0
AALF015119,0,0,0,0
AALF015120,0,0,0,0
AALF015121,0,0,0,0
AALF015122,2,0,0,0
AALF015123,0,0,0,0
AALF015124,0,0,0,0
AALF015125,0,0,0,0
AALF015126,0,0,0,1
AALF015127,0,0,0,0
AALF015137,0,0,0,0
AALF015138,18,13,7,2
AALF015139,41,31,34,24
AALF015140,0,0,0,0
AALF015141,0,0,0,0
AALF015143,32,15,18,25
AALF015144,1,1,7,1
AALF015146,0,0,0,0
AALF015147,0,0,0,0
AALF015160,154,52,87,14
AALF015162,0,0,0,0
AALF015164,244,291,196,423
AALF015165,340,207,103,38
AALF015166,90,33,30,6
AALF015172,354,383,286,310
AALF015173,12,0,2,4
AALF015174,26,41,23,9
AALF015177,1,0,0,0
AALF015178,0,0,0,0
AALF015179,63,57,14,1
AALF015180,64,8,13,4
AALF015181,510,589,407,576
AALF015182,25,9,1,0
AALF015183,0,0,0,0
AALF015184,0,0,0,0
AALF015185,25,2,2,0
AALF015188,916,419,284,336
AALF015189,0,0,0,0
AALF015190,0,0,0,0
AALF015192,0,0,0,0
AALF015195,0,0,0,2
AALF015198,1,2,0,0
AALF015200,3881,2233,1571,1938
AALF015201,3,0,0,0
AALF015202,0,0,0,0
AALF015203,0,0,0,0
AALF015206,0,0,0,1
AALF015207,27,22,14,26
AALF015208,249,106,95,101
AALF015209,30,17,7,6
AALF015210,2452,3125,2026,2583
AALF015212,0,0,0,0
AALF015213,0,0,0,0
AALF015214,28,31,23,13
AALF015215,81,23,13,27
AALF015216,0,0,0,0
AALF015217,0,0,0,0
AALF015218,1,1,0,0
AALF015219,0,0,0,0
AALF015220,0,0,0,0
AALF015221,13,4,1,1
AALF015222,0,0,0,0
AALF015223,0,1,0,0
AALF015224,0,0,0,0
AALF015228,29,37,18,28
AALF015229,0,0,0,0
AALF015230,0,0,0,0
AALF015237,0,0,0,0
AALF015238,148,214,148,155
AALF015239,134,88,159,146
AALF015241,0,3,0,0
AALF015242,181,82,36,39
AALF015243,0,0,0,0
AALF015244,0,0,0,0
AALF015245,411,151,141,208
AALF015246,0,0,0,0
AALF015247,0,0,0,0
AALF015248,0,1,0,0
AALF015249,16,15,2,7
AALF015250,249,99,66,21
AALF015255,0,0,0,0
AALF015256,0,0,0,0
AALF015257,0,0,0,0
AALF015259,5,5,1,1
AALF015261,14,1,3,0
AALF015262,187,41,31,7
AALF015263,4,3,6,2
AALF015266,0,0,0,0
AALF015268,146,33,52,29
AALF015269,4,1,1,3
AALF015270,6,1,1,2
AALF015271,0,0,2,0
AALF015272,113,39,27,21
AALF015273,93,92,62,52
AALF015275,110,37,21,25
AALF015276,531,369,398,352
AALF015277,0,1,0,1
AALF015278,0,0,3,1
AALF015279,37,35,25,36
AALF015280,34,13,13,0
AALF015281,3,1,0,0
AALF015282,0,0,0,0
AALF015285,0,0,0,0
AALF015290,67,29,13,15
AALF015291,0,0,0,1
AALF015292,1,1,2,2
AALF015293,2,1,3,3
AALF015294,26,11,6,3
AALF015295,2,1,0,0
AALF015296,17,18,19,19
AALF015298,0,0,0,0
AALF015302,84,10,9,15
AALF015303,1,0,0,0
AALF015304,4,11,4,7
AALF015305,22,2,2,0
AALF015306,0,0,0,0
AALF015309,0,0,0,0
AALF015310,0,0,0,0
AALF015311,0,0,0,0
AALF015312,61,43,29,2
AALF015320,0,0,0,0
AALF015321,0,0,0,2
AALF015322,0,0,0,0
AALF015323,0,0,0,0
AALF015324,0,0,0,0
AALF015325,0,0,12,0
AALF015326,0,0,0,0
AALF015327,0,1,0,0
AALF015328,0,0,0,0
AALF015331,176,68,44,54
AALF015332,8,1,2,3
AALF015333,21,8,2,2
AALF015337,0,0,0,0
AALF015339,0,0,0,0
AALF015340,0,0,0,0
AALF015341,0,0,0,0
AALF015342,0,0,0,0
AALF015343,0,1,0,0
AALF015348,49,75,48,17
AALF015350,0,0,0,0
AALF015351,0,0,0,0
AALF015352,0,0,0,0
AALF015353,0,0,2,0
AALF015354,86,28,39,23
AALF015355,65,83,65,97
AALF015356,57,69,47,38
AALF015357,29,41,22,2
AALF015358,0,0,0,0
AALF015359,0,0,0,0
AALF015360,107,127,78,100
AALF015361,240,69,53,36
AALF015362,4,0,2,2
AALF015363,0,0,0,0
AALF015364,118,84,79,71
AALF015365,0,0,0,0
AALF015367,474,268,228,302
AALF015368,10,2,4,3
