gene_ID,dmso,drb,flavopiridol,triptolide
AALF000001,0,0,0,1.68718464200587
AALF000002,0,0,0,0
AALF000003,0,0,0,0
AALF000004,0,0,0,0
AALF000005,4.48292029016406,4.3124455418026,2.34016126597537,2.39878781678027
AALF000006,0,0,0.0203612762883863,0
AALF000008,0,0,0,0
AALF000009,0,0,0,0
AALF000010,2.99573883537081,2.03901168421524,2.0565830830932,2.01228236292565
AALF000011,0,0,0,0
AALF000013,0,0,0,0
AALF000014,0,0,0,0
AALF000015,0,0,0,0
AALF000016,0,0,0,0
AALF000017,0,0,0,0
AALF000018,0,0.64768347290925,0,0.952643438185497
AALF000019,0,0,0,0
AALF000020,0,0,0,0
AALF000021,0,0,0,0
AALF000022,1.50171010849998,0,0,0
AALF000023,2.43015328761408,10.0310313802231,7.12822092003088,14.7541146598646
AALF000024,1.37749966832221,2.36914794456466,0.67342267413855,0
AALF000026,0,0,0,0
AALF000027,0,0,0,0
AALF000028,95.646845842464,27.13114485928,39.2245252561606,59.445835350922
AALF000029,0,0,0,0
AALF000030,4.13936403593417,3.94296974695614,3.11326792629112,2.83531409665104
AALF000031,0,3.3716576884711,0,0
AALF000032,3.00141258316507,2.6932693433977,2.4880476985803,0.950733056959189
AALF000035,0,0,0,0
AALF000039,10.9000289908302,2.59571785536912,1.22970740281134,3.05432352156968
AALF000040,0,0,0,0
AALF000041,0,0,0,0
AALF000044,0,0,0,5.92623605504562
AALF000045,0,0,0,0
AALF000046,0,0,0,0
AALF000052,46.1994554010613,26.4044988637184,14.5938212282671,12.0826171996076
AALF000053,0.0788511534587672,0,0,0
AALF000054,0,0,0,0
AALF000055,46.0904784996874,18.0408847957744,6.99281373837493,5.78953861551268
AALF000057,0,1.56471104377591,1.11191018882035,0.920580358065338
AALF000058,0,0,0,0
AALF000065,275.818682313483,317.89473453594,154.978858198653,36.9710139213855
AALF000066,2.99161895877993,0.554104451160328,1.35002062218266,0
AALF000067,100.922254645867,32.391588610595,25.0575825625102,33.7723085904906
AALF000068,9.42714626021738,5.74642093012071,6.17348653162515,6.65520257735152
AALF000070,9.71800515171615,6.03696095428008,4.25451250685791,3.63983953849337
AALF000071,3.49884001383003,0,1.14032608146528,0
AALF000072,13.1779768441175,3.4968349507721,4.96982037143908,1.37154932807227
AALF000076,0,1.87401438963859,0,2.20511109024953
AALF000077,0.0931675810348108,0.224333191113244,0.0910942673981197,0
AALF000078,0,0,0,0
AALF000079,0,0,0,0
AALF000084,0,0,0,0
AALF000085,0,0,0,0
AALF000086,0,0,0,0
AALF000087,0,0,0,0
AALF000088,0,0,0,0
AALF000089,106.279329300404,103.839571464482,107.783379065911,111.202730608192
AALF000091,0,1.36303482331629,0,0.962311673349762
AALF000093,0,0,0,0
AALF000094,0,0,0,0
AALF000101,6.8786249420178,6.29280768688249,10.2791219778224,12.3607572421604
AALF000102,419.443168236202,689.334072899551,647.060945159938,645.126598671279
AALF000103,34.3728764330528,23.055851304297,28.2994268845323,28.3624582706465
AALF000104,8.73502298715136,9.59240377181611,10.8927379739457,9.24526856250536
AALF000105,76.9084296993064,25.6366183311795,31.0090476846108,30.8078697446415
AALF000106,0,0.750769739948377,0,0
AALF000107,64.8907973644781,63.2743802191704,69.1596391916094,71.7825775681582
AALF000108,98.1021588485376,86.9465378412047,92.03042366397,11.0893350728218
AALF000109,4.33185608221149,0.894037929968112,1.27063701311201,10.5199456598443
AALF000112,1387.77993660966,2142.00364173002,2052.27561338489,2299.24087856614
AALF000113,100.155764900583,25.208327034763,12.5394251220981,20.7634547914007
AALF000114,208.729482676722,117.925783543111,128.265398834801,99.1147493526793
AALF000118,0.718609745171771,0,0,1.74514926774349
AALF000119,0,0,0,0
AALF000120,73.8582941139327,96.440500364573,88.3130807550149,95.8881991333126
AALF000121,6.44641573792408,3.01431242223663,1.47725620580225,1.95689624657109
AALF000122,2.3834849490118,0.1537249499322,0.873916439896956,0
AALF000123,27.0598137369685,24.3967074835678,30.1825921854964,32.5116141775984
AALF000124,4.98439950906377,3.14329363935834,3.24898579995734,0.896640916129833
AALF000125,9.10496012795369,2.64668115024499,3.38539767364724,2.49143271856527
AALF000126,0.0171410534079167,0,0,0
AALF000127,0,0,0,0
AALF000128,0.204029591470125,0,0,0
AALF000129,5.57778040299993,2.87795066980211,4.090241051732,13.5456824115328
AALF000130,0,0,0,0
AALF000131,0,0,0,0
AALF000142,0.880172741681685,2.99732463807163,2.19449362108254,1.71000499334048
AALF000143,0.176272969846499,0.636657258782409,0.775576181366791,0.856160513595755
AALF000144,0.709827624258147,0.488330181321841,0.17350785190662,0.718259091612437
AALF000149,0,0,0,0
AALF000151,0,0,1.37322241544959,0
AALF000152,0,0.585062575661611,4.98906459359373,1.37686026448301
AALF000153,0.996032214821417,0,0,0
AALF000158,401.087071227644,368.593409464605,272.171746985779,351.333926261648
AALF000161,0,0,0,0
AALF000163,0,0,0,0
AALF000164,0,0,0,0
AALF000165,0,0,0,0
AALF000183,180.552429230056,81.5142097227188,79.4405198486678,87.694591334779
AALF000184,83.1013904636139,53.7671189324517,40.6260428786895,59.2623605504562
AALF000185,139.422670684227,139.142266525906,123.091592496524,157.599824925097
AALF000186,1.49641281857582,0.253525256830694,1.44127475709805,0.379676864237835
AALF000189,0.0748934708842702,0.154570240577607,0,0.0909396837091399
AALF000191,0,0,0,0
AALF000193,284.3380063341,135.974223475553,99.6769222553518,61.4728571251623
